name,rating,review_count,price_level,primary_type,business_status,lat,lon,neighborhood,search_type
Baskin-Robbins,4.4,105.0,1.0,ice_cream_shop,OPERATIONAL,34.1363823,-118.1325591,Pasadena,bakery
The Gourmet Cobbler Factory,4.6,218.0,1.0,bakery,OPERATIONAL,34.1465947,-118.129543,Pasadena,bakery
Winchell's Donut House,4.1,198.0,1.0,donut_shop,OPERATIONAL,34.136122799999995,-118.13253069999999,Pasadena,bakery
Berry Opera,4.6,147.0,2.0,pastry_shop,OPERATIONAL,34.1396951,-118.13182189999999,Pasadena,bakery
Pavilions Bakery,1.0,1.0,,bakery,OPERATIONAL,34.1364685,-118.13315150000001,Pasadena,bakery
Celestino Ristorante & Bar,4.4,659.0,2.0,italian_restaurant,OPERATIONAL,34.143359,-118.13250599999999,Pasadena,bar
Bistro 45,4.7,395.0,3.0,fine_dining_restaurant,OPERATIONAL,34.145001,-118.13108,Pasadena,bar
Ixtapa Cantina & Lounge,4.0,878.0,2.0,night_club,OPERATIONAL,34.1459541,-118.14780999999999,Pasadena,bar
T. Boyle's Tavern,4.5,425.0,1.0,sports_bar,OPERATIONAL,34.146602,-118.12996439999998,Pasadena,bar
The Mixx,4.1,390.0,2.0,american_restaurant,OPERATIONAL,34.146002800000005,-118.14125219999998,Pasadena,bar
Smitty's Grill,4.5,659.0,1.0,american_restaurant,OPERATIONAL,34.1438475,-118.1321671,Pasadena,bar
Madeline Garden Bistro & Venue,4.3,317.0,3.0,bistro,OPERATIONAL,34.1443124,-118.12885390000001,Pasadena,bar
Noodle St,4.4,387.0,2.0,restaurant,OPERATIONAL,34.1459404,-118.1485461,Pasadena,restaurant
Buca di Beppo Italian Restaurant,4.4,3414.0,2.0,italian_restaurant,OPERATIONAL,34.1442997,-118.15218019999999,Pasadena,restaurant
Ramen Tatsunoya,4.6,1515.0,2.0,ramen_restaurant,OPERATIONAL,34.146176000000004,-118.15029549999998,Pasadena,restaurant
Ruth's Chris Steak House,4.6,1512.0,4.0,steak_house,OPERATIONAL,34.1460256,-118.14262079999999,Pasadena,restaurant
Dog Haus Biergarten,4.6,1678.0,2.0,american_restaurant,OPERATIONAL,34.144672299999996,-118.14837499999999,Pasadena,restaurant
Ideology Coffee,4.8,85.0,,coffee_shop,OPERATIONAL,34.1442165,-118.15318230000001,Pasadena,cafe
Boba ChaCha - Cafe Pasadena,4.4,185.0,1.0,coffee_shop,OPERATIONAL,34.146297499999996,-118.1487499,Pasadena,cafe
Neighbors & Friends Cafe,4.8,151.0,2.0,cafe,OPERATIONAL,34.1466979,-118.1485783,Pasadena,cafe
Whole Foods Bakery,4.0,1.0,,bakery,OPERATIONAL,34.137820999999995,-118.14769580000001,Pasadena,bakery
The Dog Bakery - Fresh Baked Treats & Dog Birthday Cakes,4.7,169.0,,store,OPERATIONAL,34.1453825,-118.1512469,Pasadena,bakery
Beard Papa's - Old Pasadena,3.8,48.0,1.0,dessert_shop,OPERATIONAL,34.1454678,-118.15033030000001,Pasadena,bakery
BAGELOO Bagel & Coffee Shop,4.4,60.0,,bagel_shop,OPERATIONAL,34.1359852,-118.152051,Pasadena,bakery
Der Wolf,4.2,793.0,2.0,restaurant,OPERATIONAL,34.1471338,-118.1503607,Pasadena,bar
Congregation Brewery & Cocina - Pasadena,4.3,1417.0,2.0,bar,CLOSED_TEMPORARILY,34.1400261,-118.1486727,Pasadena,bar
Stone Brewing Tap Room - Pasadena,4.7,404.0,,brewery,OPERATIONAL,34.141742799999996,-118.14840559999999,Pasadena,bar
Parkway Grill,4.5,808.0,3.0,fine_dining_restaurant,OPERATIONAL,34.1370617,-118.1468991,Pasadena,bar
République,4.5,7091.0,3.0,french_restaurant,OPERATIONAL,34.064158899999995,-118.343697,Mid-Wilshire,restaurant
Apollonia's Pizzeria,4.3,878.0,2.0,pizza_restaurant,OPERATIONAL,34.061774899999996,-118.34271129999999,Mid-Wilshire,restaurant
Met Her At A Bar,4.6,1149.0,2.0,restaurant,OPERATIONAL,34.0606376,-118.34482249999999,Mid-Wilshire,restaurant
Andre's,4.6,2787.0,1.0,italian_restaurant,OPERATIONAL,34.0620713,-118.3464302,Mid-Wilshire,restaurant
The Sycamore Kitchen,4.5,577.0,2.0,restaurant,OPERATIONAL,34.07233,-118.34423,Mid-Wilshire,restaurant
Met Him At A Bar,4.5,547.0,2.0,italian_restaurant,OPERATIONAL,34.0604192,-118.34491729999999,Mid-Wilshire,restaurant
McDonald's,4.0,1969.0,1.0,fast_food_restaurant,OPERATIONAL,34.052524999999996,-118.3442692,Mid-Wilshire,restaurant
SUGARFISH by sushi nozawa,4.5,866.0,3.0,sushi_restaurant,OPERATIONAL,34.0734662,-118.34426739999999,Mid-Wilshire,restaurant
Descanso Restaurant - Los Angeles,4.2,225.0,2.0,mexican_restaurant,OPERATIONAL,34.0626701,-118.35440329999999,Mid-Wilshire,restaurant
Yuko Kitchen Miracle Mile,4.6,887.0,1.0,japanese_restaurant,OPERATIONAL,34.061879399999995,-118.34830260000001,Mid-Wilshire,restaurant
SK Donut&Croissant,4.6,1370.0,1.0,donut_shop,OPERATIONAL,34.0688585,-118.34739139999999,Mid-Wilshire,restaurant
Five Guys,4.3,964.0,2.0,fast_food_restaurant,OPERATIONAL,34.062179,-118.349904,Mid-Wilshire,restaurant
IHOP,4.2,2053.0,1.0,breakfast_restaurant,OPERATIONAL,34.062583,-118.35161129999999,Mid-Wilshire,restaurant
Starbucks Coffee Company,4.1,736.0,2.0,coffee_shop,OPERATIONAL,34.0517,-118.34392,Mid-Wilshire,restaurant
Trejo's Tacos - La Brea Ave,4.1,3767.0,2.0,mexican_restaurant,OPERATIONAL,34.056531299999996,-118.3449334,Mid-Wilshire,restaurant
Irv's Burgers,4.2,519.0,2.0,hamburger_restaurant,OPERATIONAL,34.0570399,-118.34557840000001,Mid-Wilshire,restaurant
7-Eleven,2.5,86.0,1.0,convenience_store,OPERATIONAL,34.0706452,-118.35293379999999,Mid-Wilshire,restaurant
Genwa Korean BBQ (Mid Wilshire),4.5,883.0,3.0,korean_barbecue_restaurant,OPERATIONAL,34.0623715,-118.34105579999999,Mid-Wilshire,restaurant
Ono Hawaiian BBQ,4.2,523.0,1.0,hawaiian_restaurant,OPERATIONAL,34.0620992,-118.3500534,Mid-Wilshire,restaurant
Fusion Kitchen,4.8,231.0,2.0,restaurant,CLOSED_TEMPORARILY,34.0627914,-118.3518892,Mid-Wilshire,restaurant
Neighborhood,4.4,209.0,2.0,cafe,OPERATIONAL,34.0724574,-118.3442164,Mid-Wilshire,cafe
Einstein Bros. Bagels,4.2,476.0,1.0,bagel_shop,OPERATIONAL,34.062061299999996,-118.3497852,Mid-Wilshire,cafe
Marlowe Coffee & Eatery,4.3,71.0,,coffee_shop,OPERATIONAL,34.0621942,-118.3509172,Mid-Wilshire,cafe
Starbucks Coffee Company,4.2,294.0,2.0,coffee_shop,OPERATIONAL,34.06265,-118.35389,Mid-Wilshire,cafe
7-Eleven,2.5,52.0,1.0,convenience_store,OPERATIONAL,34.0617656,-118.3386878,Mid-Wilshire,cafe
The Coffee Bean & Tea Leaf,4.4,327.0,1.0,coffee_shop,OPERATIONAL,34.0701347,-118.3508695,Mid-Wilshire,cafe
It's Boba Time - Highland,4.2,293.0,1.0,coffee_shop,OPERATIONAL,34.0626722,-118.3393022,Mid-Wilshire,cafe
The Coffee Bean & Tea Leaf,4.2,157.0,1.0,coffee_shop,OPERATIONAL,34.062394399999995,-118.34167219999999,Mid-Wilshire,cafe
HEXI Market & Coffee,4.4,7.0,,market,OPERATIONAL,34.0625225,-118.34341119999999,Mid-Wilshire,cafe
Starbucks Coffee Company,3.1,29.0,2.0,coffee_shop,OPERATIONAL,34.070009999999996,-118.34361530000001,Mid-Wilshire,cafe
Starbucks Coffee Company,4.0,137.0,2.0,coffee_shop,OPERATIONAL,34.06288,-118.35093,Mid-Wilshire,cafe
Cafe Willow,4.3,30.0,2.0,coffee_shop,OPERATIONAL,34.0624681,-118.3476126,Mid-Wilshire,cafe
Aurora LA,4.0,442.0,2.0,pastry_shop,OPERATIONAL,34.0706117,-118.3443238,Mid-Wilshire,bakery
Ralphs,4.2,1132.0,2.0,grocery_store,OPERATIONAL,34.0699624,-118.3435114,Mid-Wilshire,bakery
Ralphs Fresh Fare,4.2,965.0,2.0,grocery_store,OPERATIONAL,34.0628678,-118.3508874,Mid-Wilshire,bakery
SusieCakes - La Brea,4.4,169.0,2.0,bakery,OPERATIONAL,34.068033,-118.34376379999999,Mid-Wilshire,bakery
Roji Bakery,4.5,129.0,2.0,bakery,OPERATIONAL,34.0602449,-118.34498149999999,Mid-Wilshire,bakery
Flour Fresh Cream Donut,4.8,62.0,,donut_shop,OPERATIONAL,34.0506191,-118.34403549999998,Mid-Wilshire,bakery
Kouzeh Bakery,4.9,15.0,,bakery,OPERATIONAL,34.0620926,-118.3477966,Mid-Wilshire,bakery
Her Little Bar,2.9,10.0,,bar,OPERATIONAL,34.0607152,-118.34493409999999,Mid-Wilshire,bar
Erewhon Grove,4.1,1610.0,3.0,grocery_store,OPERATIONAL,34.0758869,-118.35656200000001,Mid-Wilshire,restaurant
El Coyote Mexican Restaurant,4.4,3185.0,2.0,mexican_restaurant,OPERATIONAL,34.0759043,-118.3492637,Mid-Wilshire,restaurant
Tatsu Ramen,4.5,3112.0,2.0,ramen_restaurant,OPERATIONAL,34.0836463,-118.3446589,Mid-Wilshire,restaurant
Angelini Osteria,4.5,1220.0,3.0,italian_restaurant,OPERATIONAL,34.0763922,-118.3491316,Mid-Wilshire,restaurant
The Benjamin Hollywood,4.3,141.0,,restaurant,OPERATIONAL,34.0832817,-118.34603500000001,Mid-Wilshire,restaurant
Fratelli Cafe,4.4,1047.0,2.0,brunch_restaurant,OPERATIONAL,34.0833291,-118.34637740000001,Mid-Wilshire,cafe
Be Bright Coffee,4.8,157.0,,cafe,OPERATIONAL,34.0836766,-118.34921059999998,Mid-Wilshire,cafe
Alfred Coffee,4.1,63.0,,coffee_shop,OPERATIONAL,34.07587970000001,-118.3509706,Mid-Wilshire,cafe
7-Eleven,2.4,39.0,1.0,convenience_store,OPERATIONAL,34.083849,-118.35014559999999,Mid-Wilshire,cafe
Flowin Cafe,4.9,142.0,,coffee_shop,OPERATIONAL,34.083684399999996,-118.3464231,Mid-Wilshire,cafe
Mensch Bakery,4.7,304.0,2.0,bakery,OPERATIONAL,34.076004499999996,-118.34491269999998,Mid-Wilshire,bakery
NY Cake Pops,4.2,26.0,,bakery,OPERATIONAL,34.075853099999996,-118.34903899999998,Mid-Wilshire,bakery
La Brea Bagel Co,4.2,414.0,2.0,bagel_shop,OPERATIONAL,34.0759428,-118.34898340000001,Mid-Wilshire,bakery
LA Chouquette,4.8,186.0,2.0,pastry_shop,OPERATIONAL,34.0834573,-118.3500825,Mid-Wilshire,bakery
Schwartz Bakery,4.3,91.0,2.0,bakery,OPERATIONAL,34.076437,-118.3447348,Mid-Wilshire,bakery
LALA'S Argentine Grill On Melrose,4.5,1936.0,2.0,argentinian_restaurant,OPERATIONAL,34.083881399999996,-118.34731339999999,Mid-Wilshire,bar
Open Sesame,4.4,886.0,2.0,mediterranean_restaurant,OPERATIONAL,34.075998999999996,-118.352647,Mid-Wilshire,bar
Bar Benjamin,4.7,25.0,,cocktail_bar,OPERATIONAL,34.0832817,-118.34603500000001,Mid-Wilshire,bar
Frankie's on Melrose,4.6,278.0,2.0,italian_restaurant,OPERATIONAL,34.083317,-118.3472715,Mid-Wilshire,bar
Glass Hookah Lounge,3.9,270.0,,hookah_bar,OPERATIONAL,34.0834604,-118.35099959999998,Mid-Wilshire,bar
The Moon Room,4.8,21.0,,cocktail_bar,CLOSED_TEMPORARILY,34.0832817,-118.34603500000001,Mid-Wilshire,bar
Olive Garden Italian Restaurant,4.4,1823.0,2.0,italian_restaurant,OPERATIONAL,34.046752,-118.3417982,Mid-Wilshire,restaurant
Sonoratown,4.7,732.0,1.0,mexican_restaurant,OPERATIONAL,34.0539254,-118.35530329999999,Mid-Wilshire,restaurant
Leo's Tacos Truck,4.5,5857.0,1.0,taco_restaurant,OPERATIONAL,34.046205,-118.3457754,Mid-Wilshire,restaurant
Lucia Mediterranean Grill – Mid-City LA | Shawarma • Falafel • Kebab,4.8,2297.0,1.0,middle_eastern_restaurant,OPERATIONAL,34.0476968,-118.34854620000002,Mid-Wilshire,restaurant
Roscoe's Chicken and Waffles,4.1,700.0,2.0,chicken_restaurant,OPERATIONAL,34.0407215,-118.3478117,Mid-Wilshire,restaurant
Re/creation Cafe,4.6,251.0,2.0,cafe,OPERATIONAL,34.039698,-118.3379063,Mid-Wilshire,restaurant
n/soto,4.6,212.0,,japanese_restaurant,OPERATIONAL,34.0396031,-118.3395236,Mid-Wilshire,restaurant
Western Kosher Supermarket - Pico Branch,4.6,275.0,,grocery_store,OPERATIONAL,34.0484992,-118.34151419999999,Mid-Wilshire,restaurant
Dunkin',3.9,980.0,1.0,coffee_shop,OPERATIONAL,34.0442815,-118.3281253,Mid-Wilshire,restaurant
Gus’s World Famous Fried Chicken,4.4,1836.0,2.0,chicken_restaurant,OPERATIONAL,34.0480282,-118.3263853,Mid-Wilshire,restaurant
South Philly Experience,4.7,504.0,2.0,american_restaurant,OPERATIONAL,34.0482918,-118.35624449999999,Mid-Wilshire,restaurant
Panda Express,4.0,1170.0,1.0,chinese_restaurant,OPERATIONAL,34.0484967,-118.3372292,Mid-Wilshire,restaurant
Jurassic Magic Coffee,4.7,427.0,1.0,coffee_shop,OPERATIONAL,34.0409463,-118.3486132,Mid-Wilshire,cafe
Starbucks Coffee Company,4.2,1337.0,2.0,coffee_shop,OPERATIONAL,34.04015,-118.33050000000001,Mid-Wilshire,cafe
Palm Grove Social,4.7,71.0,,cafe,OPERATIONAL,34.0396374,-118.34131199999999,Mid-Wilshire,cafe
Starbucks Coffee Company,4.2,657.0,2.0,coffee_shop,OPERATIONAL,34.048449999999995,-118.33721999999999,Mid-Wilshire,cafe
Dam Good Coffee LLC,4.7,170.0,1.0,coffee_shop,OPERATIONAL,34.053981400000005,-118.35544689999998,Mid-Wilshire,cafe
7-Eleven,2.9,40.0,1.0,convenience_store,OPERATIONAL,34.0536625,-118.35507500000001,Mid-Wilshire,cafe
7-Eleven,2.9,52.0,,convenience_store,OPERATIONAL,34.040195499999996,-118.33151129999999,Mid-Wilshire,cafe
7-Eleven,3.1,51.0,1.0,convenience_store,OPERATIONAL,34.0443551,-118.32669569999999,Mid-Wilshire,cafe
RJM Corner Eatery,4.8,118.0,2.0,mexican_restaurant,OPERATIONAL,34.0448531,-118.35536640000001,Mid-Wilshire,cafe
Starbucks Coffee Company,4.2,208.0,2.0,coffee_shop,OPERATIONAL,34.04753,-118.33957,Mid-Wilshire,cafe
Extra terrific donuts,4.5,128.0,1.0,donut_shop,OPERATIONAL,34.044984299999996,-118.328824,Mid-Wilshire,cafe
Herbalife (Nunez Nutrition Club),5.0,8.0,,,OPERATIONAL,34.0485446,-118.33237340000001,Mid-Wilshire,cafe
Ralphs,4.2,1282.0,2.0,grocery_store,OPERATIONAL,34.047787899999996,-118.33941910000001,Mid-Wilshire,bakery
Rubio's Bakery,4.2,583.0,2.0,bakery,OPERATIONAL,34.0475323,-118.3457268,Mid-Wilshire,bakery
La Yalaltequita,4.5,159.0,1.0,bakery,OPERATIONAL,34.0452143,-118.3287459,Mid-Wilshire,bakery
Maggie’s Donuts,4.4,95.0,,donut_shop,OPERATIONAL,34.048457899999995,-118.330322,Mid-Wilshire,bakery
Good Day Donuts,3.9,60.0,,donut_shop,OPERATIONAL,34.039878699999996,-118.34749610000001,Mid-Wilshire,bakery
Pips On Labrea,4.5,1357.0,2.0,live_music_venue,OPERATIONAL,34.048483499999996,-118.3441935,Mid-Wilshire,bar
La Joya Sports Bar,4.5,77.0,,bar,OPERATIONAL,34.0477738,-118.3287472,Mid-Wilshire,bar
Ember Hookah Lounge LA,4.9,403.0,,hookah_bar,OPERATIONAL,34.0477364,-118.3485091,Mid-Wilshire,bar
Herbalife 365 Nutrition,4.3,38.0,,juice_shop,OPERATIONAL,34.039490900000004,-118.34423999999999,Mid-Wilshire,bar
Schaffer,5.0,12.0,,catering_service,OPERATIONAL,34.0484423,-118.3533608,Mid-Wilshire,bar
Feng Mao BBQ Lamb Kebab Olympic,4.4,723.0,2.0,chinese_restaurant,OPERATIONAL,34.0536852,-118.31965249999998,Mid-Wilshire,restaurant
Soban,4.1,594.0,2.0,korean_restaurant,OPERATIONAL,34.0541189,-118.3208523,Mid-Wilshire,restaurant
Tsukiyo sushi,4.7,212.0,,sushi_restaurant,OPERATIONAL,34.062100799999996,-118.31358649999999,Mid-Wilshire,restaurant
For The Win - Koreatown,4.1,105.0,1.0,hamburger_restaurant,OPERATIONAL,34.062100799999996,-118.31358649999999,Mid-Wilshire,restaurant
Bak Kung Korean B.B.Q,4.7,1229.0,2.0,korean_barbecue_restaurant,OPERATIONAL,34.0530012,-118.3190338,Mid-Wilshire,restaurant
Max & Helen's,4.1,218.0,,american_restaurant,OPERATIONAL,34.073876399999996,-118.3239695,Mid-Wilshire,restaurant
Dasom LA,4.3,121.0,,korean_restaurant,OPERATIONAL,34.0620097,-118.31347279999999,Mid-Wilshire,restaurant
Pho La Vache,4.5,125.0,,vietnamese_restaurant,OPERATIONAL,34.0738214,-118.3238355,Mid-Wilshire,restaurant
Jack in the Box,3.9,952.0,1.0,fast_food_restaurant,OPERATIONAL,34.062447999999996,-118.34313329999998,Mid-Wilshire,restaurant
Kang Nam Restaurant,4.0,696.0,2.0,korean_restaurant,OPERATIONAL,34.054555,-118.32206749999999,Mid-Wilshire,restaurant
Olympic Noodle,4.3,484.0,1.0,korean_restaurant,OPERATIONAL,34.053779399999996,-118.32111289999999,Mid-Wilshire,restaurant
The Ppong Korea town,4.4,350.0,2.0,korean_restaurant,OPERATIONAL,34.0620283,-118.31468910000001,Mid-Wilshire,restaurant
7-Eleven,2.3,48.0,1.0,convenience_store,OPERATIONAL,34.06218930000001,-118.31379770000001,Mid-Wilshire,restaurant
Arado Japanese Restaurant,4.3,476.0,3.0,japanese_restaurant,OPERATIONAL,34.0620637,-118.31429030000001,Mid-Wilshire,restaurant
El Pollo Loco,3.5,325.0,1.0,mexican_restaurant,OPERATIONAL,34.062033899999996,-118.3135818,Mid-Wilshire,restaurant
Awesome Coffee Ktown,4.0,450.0,1.0,coffee_shop,OPERATIONAL,34.0619115,-118.3135468,Mid-Wilshire,cafe
cafe mogoo,4.3,251.0,2.0,coffee_shop,OPERATIONAL,34.0615486,-118.3140384,Mid-Wilshire,cafe
Groundwork Coffee Co.,4.0,182.0,2.0,coffee_shop,OPERATIONAL,34.074591999999996,-118.323387,Mid-Wilshire,cafe
koffeeski,4.6,62.0,,coffee_shop,OPERATIONAL,34.0620452,-118.3147415,Mid-Wilshire,cafe
Cafe Nemo,4.8,143.0,,cafe,OPERATIONAL,34.053386599999996,-118.32315820000001,Mid-Wilshire,cafe
nothing but coffee by ffee&Co,4.5,234.0,1.0,coffee_shop,OPERATIONAL,34.061515799999995,-118.31304069999999,Mid-Wilshire,cafe
Cafe Du Gallery,4.6,20.0,,cafe,OPERATIONAL,34.0523599,-118.32444149999999,Mid-Wilshire,cafe
Olympic Cafe,3.9,211.0,,breakfast_restaurant,OPERATIONAL,34.0530556,-118.31944410000001,Mid-Wilshire,cafe
Mocha City,4.6,9.0,,cafe,OPERATIONAL,34.0622434,-118.3208622,Mid-Wilshire,cafe
Yha Hwa Club,3.1,21.0,,association_or_organization,OPERATIONAL,34.0543334,-118.32156920000001,Mid-Wilshire,bar
The Grove,4.6,28054.0,2.0,shopping_mall,OPERATIONAL,34.0719407,-118.35751640000001,Mid-Wilshire,restaurant
The Original Farmers Market,4.6,16802.0,0.0,farmers_market,OPERATIONAL,34.072011499999995,-118.36036990000001,Mid-Wilshire,restaurant
The Cheesecake Factory,4.2,4371.0,2.0,restaurant,OPERATIONAL,34.0719822,-118.35797439999999,Mid-Wilshire,restaurant
McDonald's,4.0,2148.0,1.0,fast_food_restaurant,OPERATIONAL,34.0639244,-118.36674409999999,Mid-Wilshire,restaurant
KazuNori: The Original Hand Roll Bar,4.5,559.0,,sushi_restaurant,OPERATIONAL,34.0635543,-118.36481470000001,Mid-Wilshire,restaurant
Du-Pars | Restaurant and Bakery,4.3,3011.0,2.0,american_restaurant,OPERATIONAL,34.0719089,-118.36099939999998,Mid-Wilshire,restaurant
Pampas Grill Churrascaria,4.5,2113.0,2.0,brazilian_restaurant,OPERATIONAL,34.0721601,-118.36038359999999,Mid-Wilshire,restaurant
HiHo Cheeseburger,4.5,665.0,,hamburger_restaurant,OPERATIONAL,34.063576999999995,-118.3648373,Mid-Wilshire,restaurant
ZORI Restaraunt & Bar,4.6,318.0,2.0,restaurant,OPERATIONAL,34.0714517,-118.36211000000002,Mid-Wilshire,restaurant
India's Grill,4.9,6014.0,2.0,indian_restaurant,OPERATIONAL,34.0637129,-118.36624119999998,Mid-Wilshire,restaurant
UOVO Mid-Wilshire,4.4,514.0,,italian_restaurant,OPERATIONAL,34.0637384,-118.3649947,Mid-Wilshire,restaurant
Barnes & Noble,4.6,4810.0,2.0,book_store,OPERATIONAL,34.072096,-118.35829280000002,Mid-Wilshire,cafe
La La Land,4.0,612.0,2.0,cafe,OPERATIONAL,34.072325299999996,-118.35792839999998,Mid-Wilshire,cafe
Starbucks Coffee Company,4.1,479.0,2.0,coffee_shop,OPERATIONAL,34.07175,-118.36076999999999,Mid-Wilshire,cafe
Pho Saigon Pearl,4.1,912.0,2.0,vietnamese_restaurant,OPERATIONAL,34.0669128,-118.3616299,Mid-Wilshire,cafe
Sogno Toscano Restaurant & Cocktail Bar,4.7,530.0,3.0,italian_restaurant,OPERATIONAL,34.0720795,-118.357209,Mid-Wilshire,cafe
Dunkin',3.9,157.0,1.0,coffee_shop,OPERATIONAL,34.057656,-118.3617708,Mid-Wilshire,cafe
7-Eleven,3.2,53.0,1.0,convenience_store,OPERATIONAL,34.056123899999996,-118.3652101,Mid-Wilshire,cafe
Cafe Fresco,4.6,322.0,2.0,brunch_restaurant,OPERATIONAL,34.0629491,-118.36530920000001,Mid-Wilshire,cafe
Chill Since '93,4.5,490.0,3.0,pizza_restaurant,OPERATIONAL,34.072657,-118.35846529999999,Mid-Wilshire,cafe
Stella Coffee Beverly Hills,4.3,344.0,2.0,restaurant,OPERATIONAL,34.0604185,-118.367795,Mid-Wilshire,cafe
Whole Foods Market,4.3,2126.0,3.0,grocery_store,OPERATIONAL,34.0703081,-118.3607133,Mid-Wilshire,bakery
Sidecar Doughnuts & Coffee,4.2,318.0,1.0,donut_shop,OPERATIONAL,34.0718921,-118.3616533,Mid-Wilshire,bakery
Acai Republic,4.9,1539.0,1.0,acai_shop,OPERATIONAL,34.062897,-118.3648826,Mid-Wilshire,bakery
Lo/Cal Coffee & Market - Fairfax,4.3,148.0,2.0,coffee_shop,OPERATIONAL,34.067516,-118.36157960000001,Mid-Wilshire,bakery
Hansen's Cakes,4.2,301.0,2.0,bakery,OPERATIONAL,34.0563889,-118.3644444,Mid-Wilshire,bakery
The Dog Bakery - Fresh Baked Treats & Dog Birthday Cakes,4.4,173.0,,store,OPERATIONAL,34.0722531,-118.3607586,Mid-Wilshire,bakery
Tom Bergin's,4.5,444.0,2.0,irish_pub,OPERATIONAL,34.0600278,-118.3626556,Mid-Wilshire,bar
Molly Malone's Irish Pub,4.3,546.0,1.0,bar,OPERATIONAL,34.065275,-118.3616833,Mid-Wilshire,bar
Alma,4.1,836.0,2.0,mexican_restaurant,OPERATIONAL,34.0722547,-118.35738730000001,Mid-Wilshire,bar
Blue Collar,4.6,230.0,2.0,bar,OPERATIONAL,34.070409,-118.361673,Mid-Wilshire,bar
Cold Shoulder Bar,4.1,53.0,,bar,OPERATIONAL,34.0704407,-118.36166060000001,Mid-Wilshire,bar
Euphoria Hookah Lounge,4.7,90.0,,lounge_bar,OPERATIONAL,34.065353099999996,-118.3615542,Mid-Wilshire,bar
Farmers Market Bar 326,4.5,150.0,2.0,bar,OPERATIONAL,34.0719255,-118.3602806,Mid-Wilshire,bar
The Fountain Bar,4.1,97.0,2.0,lounge_bar,OPERATIONAL,34.0722076,-118.3570633,Mid-Wilshire,bar
Nava Rooftop Bar & Lounge,4.3,22.0,,bar,OPERATIONAL,34.064134599999996,-118.3680448,Mid-Wilshire,bar
The Bar at Short Stories Hotel,4.3,10.0,,bar,OPERATIONAL,34.0733532,-118.36159409999998,Mid-Wilshire,bar
E.B.'s Beer &Wine,3.3,6.0,,bar,OPERATIONAL,34.0722404,-118.36094589999999,Mid-Wilshire,bar
Rivalry Los Angeles,4.5,63.0,,sports_bar,OPERATIONAL,34.0638061,-118.3658758,Mid-Wilshire,bar
Guisados,4.6,2978.0,1.0,mexican_restaurant,OPERATIONAL,34.0702213,-118.25028730000001,Echo Park,restaurant
The Douglas,4.8,199.0,1.0,bar,OPERATIONAL,34.0742469,-118.2523654,Echo Park,restaurant
Eightfold Coffee,4.5,308.0,,coffee_shop,OPERATIONAL,34.0711802,-118.2508313,Echo Park,cafe
K Bakery,4.4,672.0,1.0,bakery,OPERATIONAL,34.0659993,-118.25414699999999,Echo Park,bakery
Kneady Bakery Los Angeles,5.0,12.0,,bakery,OPERATIONAL,34.0746173,-118.25184979999999,Echo Park,bakery
Thunderbolt,4.6,409.0,2.0,cocktail_bar,OPERATIONAL,34.0664107,-118.254126,Echo Park,bar
Bar Henry,4.5,183.0,,cocktail_bar,OPERATIONAL,34.0690343,-118.2507302,Echo Park,bar
The Park's Finest,4.6,769.0,2.0,filipino_restaurant,OPERATIONAL,34.066452,-118.2540512,Echo Park,bar
Bia Om,4.1,101.0,,restaurant,OPERATIONAL,34.0698958,-118.250702,Echo Park,bar
Spirit House Echo Park,4.9,45.0,,cocktail_bar,OPERATIONAL,34.077923399999996,-118.2594468,Echo Park,bar
Ramona Room,4.7,203.0,2.0,wine_bar,OPERATIONAL,34.0776068,-118.26465259999998,Echo Park,bar
Jaguar Room,4.3,13.0,,bar,OPERATIONAL,34.0823975,-118.27186780000001,Echo Park,bar
Wine Stop SVLK | Wine Shop & Tasting Bar,4.8,26.0,,liquor_store,OPERATIONAL,34.082703099999996,-118.27331459999998,Echo Park,bar
Santa’s Grotto,5.0,2.0,,bar,OPERATIONAL,34.077906399999996,-118.25941519999999,Echo Park,bar
McDonald's,3.7,3575.0,1.0,fast_food_restaurant,OPERATIONAL,34.0559572,-118.2708558,Echo Park,restaurant
Panda Express,3.7,1468.0,1.0,chinese_restaurant,OPERATIONAL,34.055734699999995,-118.2702594,Echo Park,restaurant
